"name","lng","lat","state","sector_label"
"Caribbean University-Ponce",-66.614615,18.012811,"PR","Private"
"Caribbean University-Vega Baja",-66.403121,18.444882,"PR","Private"
"Carleton College",-93.154662,44.462304,"MN","Private"
"Carlos Albizu University-Miami",-80.355002,25.795162,"FL","Private"
"Carlos Albizu University-San Juan",-66.113908,18.466573,"PR","Private"
"Carlow University",-79.963927,40.439851,"PA","Private"
"Carnegie Mellon University",-79.942914,40.444616,"PA","Private"
"Carolina Christian College",-80.192792,36.148443,"NC","Private"
"Carolina College of Biblical Studies",-78.939511,35.05141,"NC","Private"
"Carroll College",-112.04053,46.602202,"MT","Private"
"Carroll University",-88.227962,43.004647,"WI","Private"
"Carson-Newman University",-83.492183,36.122224,"TN","Private"
"Carthage College",-87.820706,42.622893,"WI","Private"
"Carver Bible College",-84.515091,33.7236,"GA","Private"
"Cascadia College",-122.191108,47.759958,"WA","Public"
"Case Western Reserve University",-81.605769,41.500812,"OH","Private"
"Castleton University",-73.181486,43.607982,"VT","Public"
"Catawba College",-80.486575,35.692445,"NC","Private"
"Catholic Distance University",-77.860321,39.28763,"WV","Private"
"Catholic Theological Union at Chicago",-87.585772,41.798059,"IL","Private"
"Catholic University of America",-76.998961,38.935796,"DC","Private"
"Cazenovia College",-75.854054,42.931946,"NY","Private"
"Cedar Crest College",-75.519799,40.586695,"PA","Private"
"Cedarville University",-83.812098,39.750338,"OH","Private"
"Centenary College of Louisiana",-93.731518,32.483004,"LA","Private"
"Centenary University",-74.832775,40.848693,"NJ","Private"
"Center for Advanced Studies On Puerto Rico and the Caribbean",-66.118261,18.46589,"PR","Private"
"Central Baptist College",-92.444102,35.084574,"AR","Private"
"Central Baptist Theological Seminary",-94.838449,39.009412,"KS","Private"
"Central Christian College of Kansas",-97.667373,38.357964,"KS","Private"
"Central Christian College of the Bible",-92.427259,39.395963,"MO","Private"
"Central College",-92.918664,41.400236,"IA","Private"
"Central Connecticut State University",-72.770094,41.690258,"CT","Public"
"Central Methodist University-College of Graduate and Extended Studies",-92.686156,39.150383,"MO","Private"
"Central Methodist University-College of Liberal Arts and Sciences",-92.685276,39.150534,"MO","Private"
"Central Michigan University",-84.775275,43.591137,"MI","Public"
"Central Penn College",-76.934461,40.3049,"PA","For-Profit"
"Central State University",-83.876795,39.716465,"OH","Public"
"Central Washington University",-120.537716,47.004957,"WA","Public"
"Central Yeshiva Tomchei Tmimim Lubavitz",-73.970807,40.627852,"NY","Private"
"Centralia College",-122.960746,46.716302,"WA","Public"
"Centre College",-84.779175,37.645102,"KY","Private"
"Centro de Estudios Multidisciplinarios-Bayamon",-66.155641,18.398812,"PR","For-Profit"
"Centro de Estudios Multidisciplinarios-Humacao",-65.821107,18.148771,"PR","For-Profit"
"Centro de Estudios Multidisciplinarios-Mayaguez",-67.146405,18.199248,"PR","For-Profit"
"Centro de Estudios Multidisciplinarios-San Juan",-66.010873,18.39031,"PR","For-Profit"
"Centura College-Virginia Beach",-76.064503,36.837641,"VA","For-Profit"
"Chadron State College",-103.002793,42.820672,"NE","Public"
"Chamberlain College of Nursing-Arizona",-112.104421,33.56573,"AZ","For-Profit"
"Chamberlain College of Nursing-Florida",-81.586421,30.243517,"FL","For-Profit"
"Chamberlain College of Nursing-Georgia",-84.350431,33.91163,"GA","For-Profit"
"Chamberlain College of Nursing-Illinois",-88.038558,41.949727,"IL","For-Profit"
"Chamberlain College of Nursing-Indiana",-86.110281,39.91799,"IN","For-Profit"
"Chamberlain College of Nursing-Michigan",-83.150897,42.556522,"MI","For-Profit"
"Chamberlain College of Nursing-Missouri",-90.436061,38.70204,"MO","For-Profit"
"Chamberlain College of Nursing-Nevada",-115.313951,36.18502,"NV","For-Profit"
"Chamberlain College of Nursing-New Jersey",-74.443957,40.465719,"NJ","For-Profit"
"Chamberlain College of Nursing-Ohio",-82.940493,39.940449,"OH","For-Profit"
"Chamberlain College of Nursing-Texas",-95.562002,29.839013,"TX","For-Profit"
"Chamberlain College of Nursing-Virginia",-77.050211,38.85232,"VA","For-Profit"
"Chaminade University of Honolulu",-157.807642,21.290274,"HI","Private"
"Champlain College",-73.204354,44.47295,"VT","Private"
"Chapman University",-117.851481,33.793678,"CA","Private"
"Charles R Drew University of Medicine and Science",-118.242791,33.925658,"CA","Private"
"Charleston School of Law",-79.938087,32.790803,"SC","For-Profit"
"Charleston Southern University",-80.069288,32.981986,"SC","Private"
"Charlotte Christian College and Theological Seminary",-80.802527,35.242999,"NC","Private"
"Charlotte School of Law",-80.843091,35.22477,"NC","For-Profit"
"Charter College",-149.840178,61.195786,"AK","For-Profit"
"Charter College-Canyon Country",-118.462007,34.408326,"CA","For-Profit"
"Charter Oak State College",-72.767972,41.688246,"CT","Public"
"Chatham University",-79.926083,40.448432,"PA","Private"
"Chestnut Hill College",-75.228847,40.087048,"PA","Private"
"Cheyney University of Pennsylvania",-75.529378,39.932293,"PA","Public"
"Chicago State University",-87.610344,41.718813,"IL","Public"
"Chicago Theological Seminary",-87.591249,41.786056,"IL","Private"
"Chipola College",-85.231946,30.790647,"FL","Public"
"Chowan University",-77.099141,36.436258,"NC","Private"
"Christ the King Seminary",-78.656594,42.772212,"NY","Private"
"Christian Brothers University",-89.983241,35.127437,"TN","Private"
"Christian Life College",-87.930934,42.074096,"IL","Private"
"Christian Theological Seminary",-86.177759,39.833199,"IN","Private"
"Christie's Education",-73.981851,40.7543,"NY","For-Profit"
"Christopher Newport University",-76.488408,37.059919,"VA","Public"
"Church Divinity School of the Pacific",-122.261391,37.876169,"CA","Private"
"Cincinnati Christian University",-84.554752,39.112396,"OH","Private"
"Cincinnati College of Mortuary Science",-84.505896,39.207578,"OH","Private"
"Citadel Military College of South Carolina",-79.961399,32.796975,"SC","Public"
"City College-Fort Lauderdale",-80.17007,26.18748,"FL","Private"
"City College-Gainesville",-82.4168,29.65601,"FL","Private"
"City College-Miami",-80.316377,25.683673,"FL","Private"
"City University of Seattle",-122.344451,47.61743,"WA","Private"
"City Vision University",-94.571091,39.07043,"MO","Private"
"Claflin University",-80.854368,33.497367,"SC","Private"
"Claremont Graduate University",-117.712394,34.103778,"CA","Private"
"Claremont McKenna College",-117.706593,34.102323,"CA","Private"
"Claremont School of Theology",-117.715256,34.107602,"CA","Private"
"Clarion University of Pennsylvania",-79.374775,41.209676,"PA","Public"
"Clark Atlanta University",-84.412818,33.748772,"GA","Private"
"Clark College",-122.652976,45.634307,"WA","Public"
"Clark University",-71.823537,42.251064,"MA","Private"
"Clarke University",-90.691512,42.508619,"IA","Private"
"Clarks Summit University",-75.683551,41.496219,"PA","Private"
"Clarkson College",-95.977188,41.259201,"NE","Private"
"Clarkson University",-74.999947,44.663761,"NY","Private"
"Clayton  State University",-84.328174,33.594079,"GA","Public"
"Clear Creek Baptist Bible College",-83.727702,36.725236,"KY","Private"
"Cleary University",-83.881516,42.586573,"MI","Private"
"Clemson University",-82.834463,34.677329,"SC","Public"
"Cleveland Institute of Art",-81.602121,41.50988,"OH","Private"
"Cleveland Institute of Music",-81.608878,41.512444,"OH","Private"
"Cleveland State University",-81.673052,41.502918,"OH","Public"
"Cleveland University-Kansas City",-94.679076,38.932019,"KS","Private"
"Clinton College",-81.043469,34.913721,"SC","Private"
"Clover Park Technical College",-122.495524,47.175477,"WA","Public"
"Coastal Carolina University",-79.012635,33.794722,"SC","Public"
"Coe College",-91.657535,41.986383,"IA","Private"
"Cogswell College",-121.940553,37.413664,"CA","For-Profit"
"Coker College",-80.067713,34.37709,"SC","Private"
"Colby College",-69.66337,44.564211,"ME","Private"
"Colby-Sawyer College",-71.975805,43.411663,"NH","Private"
"Colegio Universitario de San Juan",-66.066529,18.428528,"PR","Public"
"Coleman University",-117.136493,32.821962,"CA","Private"
"Colgate Rochester Crozer Divinity School",-77.598551,43.131789,"NY","Private"
"Colgate University",-75.535,42.8188,"NY","Private"
"College for Creative Studies",-83.062352,42.361839,"MI","Private"
"College of Biblical Studies-Houston",-95.506566,29.716681,"TX","Private"
"College of Business and Technology-Main Campus",-80.365511,25.68551,"FL","For-Profit"
"College of Business and Technology-Miami Gardens",-80.284651,25.92456,"FL","For-Profit"
"College of Central Florida",-82.175692,29.166079,"FL","Public"
"College of Charleston",-79.937251,32.783142,"SC","Public"
"College of Coastal Georgia",-81.486086,31.182741,"GA","Public"
"College of Health Care Professions-Northwest",-95.451644,29.797408,"TX","For-Profit"
"College of Menominee Nation",-88.627005,44.858914,"WI","Private"
"College of Mount Saint Vincent",-73.907019,40.912814,"NY","Private"
"College of Our Lady of the Elms",-72.601541,42.14179,"MA","Private"
"College of Saint Benedict",-94.31902,45.558609,"MN","Private"
"College of Saint Elizabeth",-74.436039,40.781061,"NJ","Private"
"College of Saint Mary",-96.020209,41.240879,"NE","Private"
"College of Southern Nevada",-115.233784,36.158443,"NV","Public"
"College of St Joseph",-73.007033,43.599777,"VT","Private"
"College of Staten Island CUNY",-74.148701,40.603949,"NY","Public"
"College of the Atlantic",-68.228849,44.399584,"ME","Private"
"College of the Holy Cross",-71.808627,42.238942,"MA","Private"
"College of the Ozarks",-93.238174,36.616019,"MO","Private"
"College of William and Mary",-76.709417,37.271997,"VA","Public"
"CollegeAmerica-Cheyenne",-104.827868,41.175818,"WY","Private"
"CollegeAmerica-Colorado Springs",-104.760241,38.840858,"CO","Private"
"CollegeAmerica-Denver",-104.94118,39.691571,"CO","Private"
"CollegeAmerica-Flagstaff",-111.65739,35.194607,"AZ","Private"
"CollegeAmerica-Fort Collins",-105.092393,40.568371,"CO","Private"
"CollegeAmerica-Phoenix",-112.119891,33.57415,"AZ","Private"
"Colorado Christian University",-105.094836,39.711701,"CO","Private"
"Colorado College",-104.82422,38.84657,"CO","Private"
"Colorado Heights University",-105.028197,39.661853,"CO","Private"
"Colorado Mesa University",-108.540281,39.076354,"CO","Public"
"Colorado Mountain College",-107.324401,39.54634,"CO","Public"
"Colorado School of Mines",-105.227148,39.75079,"CO","Public"
"Colorado School of Traditional Chinese Medicine",-104.959476,39.739101,"CO","For-Profit"
"Colorado State University-Fort Collins",-105.08083,40.574759,"CO","Public"
"Colorado State University-Global Campus",-104.898231,39.60862,"CO","Public"
"Colorado State University-Pueblo",-104.579846,38.309219,"CO","Public"
"Colorado Technical University-Colorado Springs",-104.833928,38.894265,"CO","For-Profit"
"Colorado Technical University-Greenwood Village",-104.838721,39.65965,"CO","For-Profit"
"Colorado Technical University-Online",-104.834211,38.893735,"CO","For-Profit"
"Colorado Technical University-Sioux Falls",-96.77356,43.496937,"SD","For-Profit"
"Columbia Basin College",-119.118609,46.251547,"WA","Public"
"Columbia Central University-Caguas",-66.028097,18.2263,"PR","For-Profit"
"Columbia Central University-Yauco",-66.849264,18.036257,"PR","For-Profit"
"Columbia College",-92.326544,38.957899,"MO","Private"
"Columbia College",-81.001369,34.062923,"SC","Private"
"Columbia College Chicago",-87.624554,41.873589,"IL","Private"
"Columbia College of Nursing",-87.917831,43.09824,"WI","Private"
"Columbia College-Hollywood",-118.538394,34.179596,"CA","Private"
"Columbia International University",-81.069502,34.081233,"SC","Private"
"Columbia Southern University",-87.652505,30.330964,"AL","For-Profit"
"Columbia Theological Seminary",-84.282978,33.764108,"GA","Private"
"Columbia University in the City of New York",-73.961885,40.808286,"NY","Private"
"Columbus College of Art and Design",-82.988548,39.965767,"OH","Private"
"Columbus State University",-84.940796,32.501556,"GA","Public"
"Compass College of Cinematic Arts",-85.667021,42.96182,"MI","Private"
"Conception Seminary College",-94.682831,40.24044,"MO","Private"
"Concord University",-81.005694,37.423854,"WV","Public"
"Concorde Career College-Kansas City",-94.590066,39.068592,"MO","For-Profit"
"Concordia College Alabama",-87.023531,32.42443,"AL","Private"
"Concordia College at Moorhead",-96.765567,46.859423,"MN","Private"
"Concordia College-New York",-73.82212,40.94253,"NY","Private"
"Concordia Seminary",-90.312041,38.63816,"MO","Private"
"Concordia Theological Seminary",-85.109752,41.139365,"IN","Private"
"Concordia University-Ann Arbor",-83.682676,42.274723,"MI","Private"
"Concordia University-Chicago",-87.810009,41.898574,"IL","Private"
"Concordia University-Irvine",-117.81063,33.6535,"CA","Private"
"Concordia University-Nebraska",-97.089054,40.914853,"NE","Private"
"Concordia University-Portland",-122.637944,45.568242,"OR","Private"
"Concordia University-Saint Paul",-93.154971,44.9502,"MN","Private"
"Concordia University-Texas",-97.836247,30.420952,"TX","Private"
"Concordia University-Wisconsin",-87.916628,43.254217,"WI","Private"
"Connecticut College",-72.107321,41.379833,"CT","Private"
"Converse College",-81.918829,34.956232,"SC","Private"
"Conway School of Landscape Design",-72.686919,42.506313,"MA","Private"
"Cooper Health System Center for Allied Health Education",-75.116469,39.941522,"NJ","Private"
"Cooper Union for the Advancement of Science and Art",-73.990516,40.72938,"NY","Private"
"Coppin State University",-76.658547,39.310786,"MD","Public"
"Corban University",-122.958413,44.88408,"OR","Private"
"Cornell College",-91.425435,41.925982,"IA","Private"
"Cornell University",-76.483489,42.447199,"NY","Private"
"Cornerstone University",-85.595602,42.979044,"MI","Private"
"Cornish College of the Arts",-122.33614,47.617883,"WA","Private"
"Cottey College",-94.371311,37.836127,"MO","Private"
"Covenant College",-85.37496,34.963327,"GA","Private"
"Covenant Theological Seminary",-90.451323,38.643066,"MO","Private"
"Cox College",-93.290233,37.225116,"MO","Private"
"Cranbrook Academy of Art",-83.25124,42.568716,"MI","Private"
"Creighton University",-95.947029,41.265325,"NE","Private"
"Criswell College",-96.778071,32.79369,"TX","Private"
"Crossroads Bible College",-86.039961,39.779662,"IN","Private"
"Crossroads College",-92.476297,43.997064,"MN","Private"
"Crowley's Ridge College",-90.58482,36.066239,"AR","Private"
"Crown College",-93.743015,44.885372,"MN","Private"
"Culinary Institute of America",-73.931833,41.746225,"NY","Private"
"Culver-Stockton College",-91.526682,40.130064,"MO","Private"
"Cumberland University",-86.29966,36.204243,"TN","Private"
"CUNY Bernard M Baruch College",-73.983417,40.740238,"NY","Public"
"CUNY Brooklyn College",-73.95312,40.631912,"NY","Public"
"CUNY City College",-73.95055,40.819794,"NY","Public"
"CUNY Graduate School and University Center",-73.983575,40.748503,"NY","Public"
"CUNY Hunter College",-73.964795,40.768669,"NY","Public"
"CUNY John Jay College of Criminal Justice",-73.988874,40.770917,"NY","Public"
"CUNY Lehman College",-73.894627,40.873928,"NY","Public"
"CUNY Medgar Evers College",-73.957076,40.666256,"NY","Public"
"CUNY New York City College of Technology",-73.987856,40.695483,"NY","Public"
